chainage (m),Q (m3/s),flood levels (masl)
29121.60057203404,8389.474649675041,118.91208422991721
7502.690775980266,6232.568772080396,115.31859473176009
25235.376497968973,5314.307705364382,114.16717873259681
9051.685213398012,12550.1317342887,121.95067686423539
15269.874631130195,14867.890341966613,122.45150125781706
11604.927665521374,9994.603091553145,121.33689177262667
3309.714345668566,12547.674525955237,125.16921213668965
14770.593349465858,13932.641399044187,123.31666384941926
8914.297259027142,10283.16575503906,118.790533161627
10043.827637908445,16650.14352412471,126.00282477876128
6636.24075236751,7570.714899867167,118.75902513082046
4203.550623958305,11252.587375251474,123.01560093128998
17805.595300166882,5002.883226658923,115.466125073878
29233.726973835557,11333.845831873263,119.90099787325767
14672.176139636227,8458.615374706807,119.45952781764424
21547.901016276446,13150.254844744723,122.02786710331483
18204.006966054018,7668.431055171443,116.91295364080477
7607.75436244559,10558.337911396751,119.91504965630743
30929.424131334574,4517.17472942051,113.2816272431227
25388.303037337704,11601.89067919211,119.57963797769384
4961.627588128526,10860.813904294699,120.5778377981856
26787.77808546258,12824.944429949766,120.81262074230894
2725.6128141988684,17136.1916080744,127.92416397474844
31304.33195172974,8749.146700423013,119.23634106262011
18355.494117079314,11884.689337498923,120.99759113129406
14825.523790401967,8132.04658471106,118.74037905659085
13259.616089965306,8717.85737446503,122.51111770081867
34258.190932017904,2812.721462950264,111.49775356642445
13113.372457574817,7691.413946364123,121.5057992220434
13800.461957902104,7724.517422458898,119.93202597656258
28774.037075566845,13406.956497528314,123.25785675358885
14411.093924820276,11744.561658034558,121.72590809964692
21978.813631245,15306.616619050112,123.6299277190785
182.55391926363743,14323.553782773783,122.19142568109349
4048.720588691433,13766.280743821875,124.76522102578507
2563.6989359055065,13913.369226635286,125.94698473446381
17737.038147837597,8027.319853081259,117.7503213688074
25147.12488454524,5375.347065662319,114.53084256048278
13470.514424870467,9456.795165918713,122.81560650428051
1139.120118605732,4162.551529098324,116.62122572401292
15361.846903675667,8942.912358523645,118.67047357997387
13445.343846926184,14863.822025109039,127.0826663704784
15580.757865503125,4178.942642944173,112.56042218642338
20063.564859927472,8142.064717938371,118.71248215602536
10350.503868162565,6605.879665655697,119.09378461291833
27908.614579388257,11613.204970501454,121.01865406948491
17381.569048307378,7928.429511255647,118.63217200286608
34770.32935910669,13651.886241592334,120.86889927540417
14335.849864657219,7233.313876310622,118.82789018570979
5160.169872407176,17101.9607932458,124.52140138339782
6746.956764724491,7456.9224523490375,118.651797154423
33982.885539890514,11362.974863661046,118.98574458671244
17733.43458552035,5135.517331833528,114.92153086927625
18787.371484929965,12427.21728291507,119.91012694222498
6853.111062232363,5287.90992240872,116.74966637053234
32522.67622367022,14981.886028808323,123.38472220474289
34454.2469264222,6899.929990078113,115.96176530882332
27193.712861011576,11787.291225390692,119.929219619907
6093.489917825932,13733.298671368366,122.86672057220245
25637.729312613155,12608.5664410176,121.0215059189736
16027.944679575754,8482.997515722227,117.52686469722028
5839.378240509247,12591.031683429977,120.97797860037426
29306.360228598896,12931.283238469394,122.22747971012618
145.18024469138467,13415.812038938067,121.73094664614415
18926.718608705643,8039.148237192397,115.77584609281116
24770.273507766,7538.5032574476045,116.01723198777697
10146.187843150636,8167.866249961117,119.45771080139632
22864.107114366896,7278.969054103547,115.4981535855261
2484.486444340791,9192.992038284816,123.0227994746603
12669.799599924407,11254.871632636672,124.97152329556903
21720.10540736415,11786.69864329888,120.52679569752189
20547.87752992228,6862.684299991299,117.58504550140167
34054.65833740338,14133.91759842248,121.61757696227919
15142.701650793244,11343.665012265816,120.81494262380828
17622.85166590648,9469.758528501507,119.79211106055753
17294.00825356707,10776.94202381398,121.49595067558475
232.15944608505922,15610.209787241718,122.72932167942072
4226.498302857075,8776.57823408554,119.86549502787712
27663.45282645414,5715.980791020696,116.37596164700264
813.0354676567678,16959.076079469418,125.59588203577113
3533.305909384155,8664.314467077664,121.46441873841809
8658.975896282838,6153.038372101862,115.43818628325315
28680.19252809784,7988.70756635293,118.38446287469549
16857.446007352948,10155.37693865336,121.99567345333074
12870.38824723968,9252.358899414116,122.62417444133834
13629.93811861472,10286.331602500304,122.79281203066401
25186.439274888842,9225.245284724784,117.2770028134652
20321.48690323696,3051.5527246177053,113.9759698252904
8785.535630686489,8030.32255756703,117.08859650533263
2741.3436078113114,14842.007565371761,127.03715493797861
8006.889393696184,8336.129919969044,117.24259084847357
31677.622013625074,8727.706422399071,118.94187412964598
12157.792786988193,1707.9363512468635,114.32965299441958
21306.376197786663,5032.572767669053,115.10900804104384
10669.58137465304,10630.13621870199,123.07727160530993
28848.567822371897,8890.86174393417,119.42981078302508
30543.36698504272,15221.690862897172,123.52885923239093
33442.9235945866,14864.580810955675,120.50193659629863
15776.748148371513,5318.495749821224,113.64046716839401
8684.008476886826,8981.787480069574,118.3419964869869
2604.2497426320833,8249.844820882181,122.05387841830539
7395.2207143580745,17659.126595517555,124.55212761061435
17807.745695299483,12529.448976152138,121.49858591132202
12146.325336735716,4851.204983411301,118.71130744841828
29077.11657493764,5942.366142134109,116.29348362921979
31105.94295974116,18553.93762782713,126.29572876537044
6700.765521321329,12157.888314169591,122.01440070956934
24404.357187190133,11161.477675177597,117.75606942610865
9043.258581486134,7191.837805977035,116.53680138946727
1363.7735769279984,9422.277081580409,122.73235881215267
26731.196195752193,5523.573860514533,115.81594466869561
2566.735992290137,7426.135205180021,120.25578742076196
23682.80747779324,13103.289557175105,118.6192074945181
29152.201108963567,13931.729513072358,123.03225160643763
11648.52479286699,12775.957489422142,124.16759455991883
5547.010744087102,9411.102524934391,119.76339178250436
23649.434519465194,9247.830757126378,115.4213442379791
26612.92456612432,14490.787176680758,122.13839337741669
16413.146444240676,9862.131042445913,120.6838279913697
12094.38733178072,9168.838816572952,121.85582573646688
3363.412040741547,9752.292961315732,122.88073079434652
28086.583091199464,4883.3164585534605,116.22053531863249
16153.840008200164,8365.248960426994,117.91629194524684
12526.542202685763,14947.559771466744,128.16473100749047
6557.281475057271,10738.874905398687,121.88696187850354
31491.92688436616,16523.77939376726,125.81235675432649
19903.755291784473,16314.34759738198,124.21578737375236
8784.594726160145,10099.528016491864,120.03172353840526
23455.264180700124,11270.597551074614,117.48082017961912
12404.244825755479,8553.807360280882,121.96319569492502
27943.002016224462,13836.385646727085,122.8610810600608
618.291555284785,4994.9128343699995,116.79455274567519
26945.197817621964,9151.370442206784,118.0628238605283
29418.774098297814,8114.989666778064,118.80355548302757
21222.785507222834,8497.683335191647,118.54003140252468
1662.4223360839942,8590.558227033145,122.70685400652017
31529.089919204955,9838.327618676807,119.89904002932947
9146.869604859972,10530.480081247239,119.7568762797782
11444.106790370115,19212.310386152545,128.37723446445858
29299.823793099604,11188.652548662616,120.16885050984544
19112.99227245924,8289.564650212149,116.69757775782132
17117.435008480657,5887.186015745341,117.4362350511598
27922.999120194112,6964.001254791147,117.94972559384202
32923.657966585626,7850.005039947579,115.72360728315303
7353.107815202001,14558.90516820172,122.60043256857351
17127.00677324209,12173.93579325172,123.26837086894452
29626.19619915981,13448.070406327279,121.45026062052811
18002.893069890695,12519.621330261516,120.94283316764961
27641.279109230796,10878.83360332109,120.56419027144308
20103.240055208073,9124.213716134796,118.88738152825918
22737.59181207155,12296.981887607,119.57273873094046
2342.9998633189794,6791.734967257469,120.05512625043559
15231.630176435823,14841.391882888976,123.63745813174901
17257.22489046268,8583.913792919459,119.60820730287995
9737.966256311118,14373.18660052623,122.57205299077678
22793.246563800618,5802.739840789054,114.80520050272855
4045.1988416285726,10064.917351508115,121.52492392413575
32956.85741390943,9178.552669860397,116.40110504296466
34444.55178360219,12891.85901210408,120.13344605081312
31955.049571838255,8948.06835003932,118.60871999421728
10267.572946269991,8986.23324297685,120.69611186132127
29508.028885583997,12972.98063101737,121.7163539367848
25208.260844689892,4641.796766844118,114.1201286022275
6496.879558360287,12284.883400685481,121.94638507607604
27024.52534522496,8161.49658917177,118.2117399921299
8607.36678073426,9082.219350975478,118.14942744354443
21039.540386709024,12419.88729168162,121.95045409393123
3751.624279900837,10483.713353387042,122.51090999834767
293.3559034453335,7968.630910055096,118.74723623920194
18996.789600456974,8843.57332525738,116.49842757632189
29628.7059381971,12948.423181750422,121.53758879247961
28229.475353082933,14161.416502871209,124.52945849059745
32608.8525091984,10720.661128124331,119.34843314860058
20684.20753967266,8614.40265970465,119.15961453316183
28023.821435465212,16560.012725376786,125.25824070801762
5258.786397482569,6790.645713043984,117.65745216722738
10831.251780307472,10448.746045347145,122.30440035736778
21539.683946191486,12958.68244226803,121.28824927666469
974.9423160689528,9354.471284792513,121.62117216258623
10256.610501675266,9806.389347303593,121.757581666016
12721.088220014053,10305.481625760229,124.13941939012548
23894.09052046884,9687.31069753322,115.52541959305435
18698.54353615221,7124.262946852941,116.15995103583711
7566.304588278201,16872.74381180919,124.67438616039448
17103.122149130802,10292.48536263249,121.96549261905085
11724.397331667858,9068.342727736499,121.51329394991632
33701.316369226704,10290.461967252057,117.6952629705257
19012.177564766967,10948.492751295853,118.48216297634622
21161.506218111495,10234.652003126579,119.96117627596537
26200.954068409745,10653.12267499571,120.02226498107758
31527.670125371686,9345.411058397467,118.653272475542
28876.72493067601,8033.246637194416,118.70482617460647
26324.25848901329,1934.4801016395986,111.40844128390253
11175.93323837752,9562.059754532902,121.02935830741518
23617.282187578094,2851.673997410936,109.7583140495951
3767.981137397598,8985.811289503688,121.87332545269811
15513.169290135571,7369.0046804617905,116.78879757449796
10274.887715539926,11111.265104368214,121.53832656788576
28334.847338628955,10634.670672718003,121.95368972824558
31481.99346968521,8659.71131206605,118.79970325343446
30392.193815230712,12560.152672513701,121.71977409175923
32491.47349222825,8831.519176433489,117.44020069436135
4081.140200104522,13128.33711442055,123.51458520387543
34004.27851404942,3034.426682408739,111.71778594769982
20003.01288673419,16466.620621893373,124.24422477471435
21008.655516589577,14106.841825797317,122.93751543957171
2354.829194860274,13387.300812849237,125.43518248167501
6738.410611478019,5849.606463528846,117.07265087951271
10075.340926030865,9492.973011808066,120.65191314844952
6125.362339175273,10335.786606675987,120.1480070052863
22474.572107021522,4440.39458168442,114.18831875013147
23263.32660576275,9247.473218964426,116.31077198830931
27977.393603418146,5904.6269724593385,116.66497843679403
17169.50593601861,1340.9665783372584,111.52794333410196
11902.125851116878,8392.618116875397,121.36996219317827
26615.68057742879,9006.693304756885,118.2359753509682
20517.74701947172,8710.4057263742,118.7887077616897
32705.99250744691,6669.944654836512,114.12979349888636
13845.879043161174,10128.9672296151,122.25415107604125
4067.317645356926,7379.6319903202,119.0255368879466
8101.504909498553,7004.179207254315,116.19989375784719
18123.925789281333,6619.808603395404,115.69755290413805
12209.62125436629,13876.320050164808,125.7410279557946
26840.153659993714,9212.280405326503,118.64906581872043
5790.22248131144,6736.887128887749,117.68391591416206
15993.145037442278,7073.742928553894,116.68746054853617
19451.361799521037,7486.503045157305,116.32169384984496
27335.328583922288,13423.175278329114,122.13554738095573
34476.85331925075,9867.345772175773,117.8690821750059
20174.267818389217,9857.264604220463,119.97161479806886
27793.193871833242,13514.167908644562,123.10953113865287
22007.62767447988,12936.457842988406,120.45746124167374
27462.752542868442,9723.98631737788,118.88461851173781
21435.57718174304,12591.75243495141,120.8435875412326
